image_id,a,b,c,d,true_label,extra_info,just_label,unicode
S04_003-2,2198,2802,164,143,깨우칠_유_喩,,喩,U+55A9
S04_003-2,2205,2953,131,197,차례_제_第,,第,U+7B2C
S04_003-2,2222,3239,121,107,집_가_家,,家,U+5BB6
S04_003-2,1106,1650,128,116,집_가_家,,家,U+5BB6
S04_003-2,4685,2146,94,80,집_가_家,,家,U+5BB6
S04_003-2,2008,618,148,175,연밥_연_蓮,,蓮,U+F999
S04_003-2,1979,800,172,199,매_방_榜,,榜,U+699C
S04_003-2,1973,1015,152,174,벼 줄기 끝_초_稍,,稍,U+7A0D
S04_003-2,1967,1186,149,169,위로할_위_慰,,慰,U+6170
S04_003-2,2000,1686,128,134,경사_경_慶,,慶,U+6176
S04_003-2,2698,424,171,139,경사_경_慶,,慶,U+6176
S04_003-2,1988,1826,122,175,다행_행_幸,,幸,U+5E78
S04_003-2,946,2017,101,99,다행_행_幸,,幸,U+5E78
S04_003-2,1967,2000,152,124,깊을_심_深,,深,U+6DF1
S04_003-2,1994,2123,135,129,어조사_의_矣,,矣,U+77E3
S04_003-2,4700,1652,84,108,어조사_의_矣,,矣,U+77E3
S04_003-2,1976,2258,157,149,들을_문_聞,,聞,U+805E
S04_003-2,1283,3078,119,102,들을_문_聞,,聞,U+805E
S04_003-2,1977,2413,138,217,기쁠_희_喜,,喜,U+559C
S04_003-2,1965,2636,162,192,잔치_연_宴,,宴,U+5BB4
S04_003-2,1957,2827,172,136,다스릴_략_略,,略,U+7565
S04_003-2,1959,2957,173,145,베풀_설_設,,設,U+8A2D
S04_003-2,1977,3104,135,112,어조사_어_於,,於,U+65BC
S04_003-2,1114,942,113,118,어조사_어_於,,於,U+65BC
S04_003-2,730,750,124,105,어조사_어_於,,於,U+65BC
S04_003-2,720,975,124,110,어조사_어_於,,於,U+65BC
S04_003-2,1955,3221,160,149,납향_납_臘,,臘,U+F926
S04_003-2,2004,3372,75,126,달_월_月,,月,U+6708
S04_003-2,4333,1625,119,166,달_월_月,,月,U+6708
S04_003-2,1748,626,143,135,열_십_十,,十,U+5341
S04_003-2,1503,2658,124,126,열_십_十,,十,U+5341
S04_003-2,4330,1795,117,140,열_십_十,,十,U+5341
S04_003-2,1738,763,130,139,여섯_육_六,,六,U+F9D1
S04_003-2,1782,912,74,54,해_일_日,,日,U+65E5
S04_003-2,1522,2912,76,62,해_일_日,,日,U+65E5
S04_003-2,1325,803,96,111,해_일_日,,日,U+65E5
S04_003-2,1324,2270,94,91,해_일_日,,日,U+65E5
S04_003-2,4343,2076,93,75,해_일_日,,日,U+65E5
S04_003-2,1734,973,145,149,꾀_계_計,,計,U+8A08
S04_003-2,1752,1405,100,151,일_사_事,,事,U+4E8B
S04_003-2,1210,425,175,136,일_사_事,,事,U+4E8B
S04_003-2,1752,1565,99,128,옳을_가_可,,可,U+53EF
S04_003-2,1331,2673,90,132,옳을_가_可,,可,U+53EF
S04_003-2,952,1923,104,84,옳을_가_可,,可,U+53EF
S04_003-2,1074,426,129,115,옳을_가_可,,可,U+53EF
S04_003-2,1745,1694,133,167,생각할_려_慮,,慮,U+616E
S04_003-2,1741,1890,126,83,석_삼_三,,三,U+4E09
S04_003-2,1732,2229,115,176,형통할_형_亨,,亨,U+4EA8
S04_003-2,1704,2408,165,162,목숨_수_壽,,壽,U+58FD
S04_003-2,4278,2861,160,227,목숨_수_壽,,壽,U+58FD
S04_003-2,1724,2573,122,128,바_소_所,,所,U+6240
S04_003-2,4355,459,125,207,바_소_所,,所,U+6240
S04_003-2,1696,2702,167,98,만날_조_遭,,遭,U+906D
S04_003-2,4232,463,111,190,만날_조_遭,,遭,U+906D
S04_003-2,1740,3201,97,70,아닐_불_不,,不,U+4E0D
S04_003-2,1512,1385,100,75,아닐_불_不,,不,U+4E0D
S04_003-2,1320,2564,115,87,아닐_불_不,,不,U+4E0D
S04_003-2,746,1223,129,96,아닐_불_不,,不,U+4E0D
S04_003-2,745,2332,128,91,아닐_불_不,,不,U+4E0D
S04_003-2,1574,415,87,159,아닐_불_不,,不,U+4E0D
S04_003-2,1716,3281,143,87,하고자 할_욕_欲,,欲,U+6B32
S04_003-2,1504,1467,131,134,하고자 할_욕_欲,,欲,U+6B32
S04_003-2,1515,636,136,123,맏_형_兄,,兄,U+5144
S04_003-2,1117,1538,120,109,맏_형_兄,,兄,U+5144
S04_003-2,942,2923,129,86,맏_형_兄,,兄,U+5144
S04_003-2,1480,889,185,141,마실_음_飮,,飮,U+98EE
S04_003-2,1483,1039,165,206,먹_묵_墨,,墨,U+58A8
S04_003-2,1512,1608,122,115,볼_견_見,,見,U+898B
S04_003-2,926,841,129,111,볼_견_見,,見,U+898B
S04_003-2,1514,1723,109,179,아내_처_妻,,妻,U+59BB
S04_003-2,1506,1923,102,134,사내_남_男,,男,U+7537
S04_003-2,1491,2195,138,133,이를_도_到,,到,U+5230
S04_003-2,1485,2338,156,143,문_문_門,,門,U+9580
S04_003-2,1486,2807,143,96,넉_사_四,,四,U+56DB
S04_003-2,1498,2985,118,115,이에_내_乃,,乃,U+4E43
S04_003-2,1493,3104,109,192,끝_계_季,,季,U+5B63
S04_003-2,1431,3311,216,144,어미_모_母,,母,U+6BCD
S04_003-2,1297,617,152,173,상서로울_상_祥,,祥,U+7965
S04_003-2,1315,932,126,129,인할_인_因,,因,U+56E0
S04_003-2,1305,1073,139,171,편할_편_便,,便,U+4FBF
S04_003-2,4525,1033,124,131,편할_편_便,,便,U+4FBF
S04_003-2,1307,1252,124,128,날_출_出,,出,U+51FA
S04_003-2,1314,1390,115,173,올_래_來,,來,U+4F86
S04_003-2,4672,3112,118,139,올_래_來,,來,U+4F86
S04_003-2,1296,1698,144,110,알_지_知,,知,U+77E5
S04_003-2,1315,1810,108,88,같을_여_如,,如,U+5982
S04_003-2,4538,1402,86,68,같을_여_如,,如,U+5982
S04_003-2,1301,2101,144,153,다만_단_但,,但,U+4F46
S04_003-2,1290,3314,114,157,어두울_혼_昏,,昏,U+660F
S04_003-2,1087,751,146,182,정할_정_定,,定,U+5B9A
S04_003-2,1093,1074,141,165,일_흥_興,,興,U+8208
S04_003-2,1092,1245,144,139,고을_주_州,,州,U+5DDE
S04_003-2,1103,1395,133,126,후박나무_박_朴,,朴,U+6734
S04_003-2,1116,1786,110,114,이를_운_云,,云,U+4E91
S04_003-2,1108,1909,131,148,실과_과_果,,果,U+679C
S04_003-2,1105,2494,145,184,해_세_歲,,歲,U+6B72
S04_003-2,1116,2681,122,99,안_내_內,,內,U+5167
S04_003-2,1118,2788,118,172,마칠_필_畢,,畢,U+7562
S04_003-2,926,743,114,90,또_역_亦,,亦,U+4EA6
S04_003-2,931,959,97,125,그_기_其,,其,U+5176
S04_003-2,924,1097,126,116,사나이_낭_郎,,郎,U+F92C
S04_003-2,919,1226,145,174,재목_재_材,,材,U+6750
S04_003-2,943,1410,130,153,심할_심_甚,,甚,U+751A
S04_003-2,933,1569,132,131,바를_단_端,,端,U+7AEF
S04_003-2,932,1682,108,222,빼어날_수_秀,,秀,U+79C0
S04_003-2,926,2241,123,118,이_차_此,,此,U+6B64
S04_003-2,732,1095,131,121,이_차_此,,此,U+6B64
S04_003-2,928,2514,116,106,선비_사_士,,士,U+58EB
S04_003-2,930,2634,125,145,마루_종_宗,,宗,U+5B97
S04_003-2,924,2783,131,136,겨레_족_族,,族,U+65CF
S04_003-2,950,3147,94,142,가운데_중_中,,中,U+4E2D
S04_003-2,912,3308,156,169,손가락_지_指,,指,U+6307
S04_003-2,699,581,159,146,중매_매_媒,,媒,U+5A92
S04_003-2,729,856,124,127,저_피_彼,,彼,U+5F7C
S04_003-2,737,1313,120,172,해칠_해_害,,害,U+5BB3
S04_003-2,744,1488,109,124,할_위_爲,,爲,U+7232
S04_003-2,738,1613,147,136,진실로_윤_允,,允,U+5141
S04_003-2,727,2025,145,153,남을_여_餘,,餘,U+9918
S04_003-2,721,2182,150,139,바쁠_망_忙,,忙,U+5FD9
S04_003-2,732,2443,133,168,베풀_선_宣,,宣,U+5BA3
S04_003-2,741,2630,126,126,엎드릴_복_伏,,伏,U+4F0F
S04_003-2,719,2760,163,180,생각할_유_惟,,惟,U+60DF
S04_003-2,607,585,85,134,아래_하_下,,下,U+4E0B
S04_003-2,569,733,129,154,비출_조_照,,照,U+7167
S04_003-2,601,1332,109,174,물을_후_候,,候,U+5019
S04_003-2,604,1517,116,144,형상_장_狀,,狀,U+F9FA
S04_003-2,4282,3118,162,141,형상_장_狀,,狀,U+F9FA
S04_003-2,4361,1253,112,88,자기_기_己,,己,U+5DF1
S04_003-2,4349,1346,111,95,여섯째 지지_사_巳,,巳,U+5DF3
S04_003-2,4353,1461,102,136,이를_지_至,,至,U+81F3
S04_003-2,4334,1967,116,108,다섯_오_五,,五,U+4E94
S04_003-2,4303,2486,222,180,쇠_금_金,,金,U+F90A
S04_003-2,4295,2675,150,183,땅_곤_坤,,坤,U+5764
S04_003-2,4609,458,196,187,누를_황_黃,2.0,黃,U+9EC3
S04_003-2,4486,466,110,197,밭_전_田,,田,U+7530
S04_003-2,4052,468,168,201,참혹할_참_慘,,慘,U+6158
S04_003-2,3464,432,154,203,하늘_천_天,,天,U+5929
S04_003-2,3295,446,164,189,은혜_은_恩,,恩,U+6069
S04_003-2,3043,436,249,169,비 쏟아질_패_霈,,霈,U+9708
S04_003-2,2519,417,174,164,넘칠_일_溢,,溢,U+6EA2
S04_003-2,2428,404,86,169,여덟_팔_八,,八,U+516B
S04_003-2,2251,408,175,153,모_방_方,,方,U+65B9
S04_003-2,1974,411,146,178,갈_왕_往,,往,U+5F80
S04_003-2,1876,428,89,134,갈_왕_往,,往,U+5F80
S04_003-2,1395,407,158,180,좋을_호_好,,好,U+597D
S04_003-2,4673,1128,116,110,풀_초_草,,草,U+8349
S04_003-2,4676,1252,109,45,한_일_一,,一,U+4E00
S04_003-2,4681,1295,95,138,쇠뇌_권_卷,,卷,U+5377
S04_003-2,4683,1441,98,95,줄_부_付,,付,U+4ED8
S04_003-2,4691,2051,86,82,줄_부_付,,付,U+4ED8
S04_003-2,4701,1542,66,102,드릴_정_呈,,呈,U+5448
S04_003-2,4690,1952,90,89,혹_혹_或,,或,U+6216
S04_003-2,4678,2598,106,98,혹_혹_或,,或,U+6216
S04_003-2,4665,2704,140,114,잊을_망_忘,,忘,U+5FD8
S04_003-2,4659,2991,112,115,가질_지_持,,持,U+6301
S04_003-2,4672,3260,116,100,곧_즉_則,,則,U+5247
S04_003-2,4651,3359,167,146,이제_금_今,,今,U+4ECA
S04_003-2,4541,1170,111,137,찾을_멱_覓,,覓,U+8993
S04_003-2,4532,1306,111,85,보낼_송_送,,送,U+9001
S04_004-1,473,745,222,230,되돌릴_반_反,,反,U+53CD
S04_004-1,477,975,246,423,개_포_浦,,浦,U+6D66
S04_004-1,477,1475,258,260,고를_조_調,,調,U+8ABF
S04_004-1,509,1711,183,276,책상_안_案,,案,U+6848
S04_004-1,483,2058,184,224,전할_전_傳,,傳,U+50B3
S04_004-1,470,2282,221,237,바칠_납_納,,納,U+7D0D
S04_004-1,1338,1298,291,278,내_천_川,,川,U+5DDD
S04_004-1,1381,1605,182,152,위_상_上,,上,U+4E0A
S04_004-1,1367,1766,206,290,물을_후_候,,候,U+5019
S04_004-1,1368,2056,212,233,형상_장_狀,,狀,U+F9FA
S04_004-2,3692,714,237,433,새_신_新,,新,U+65B0
S04_004-2,3717,1157,196,799,해_년_年,,年,U+5E74
S04_004-2,3360,620,276,320,몸_체_體,,體,U+9AD4
S04_004-2,3376,959,238,223,신_리_履,,履,U+5C65
S04_004-2,3366,1188,258,243,불을_증_增,,增,U+589E
S04_004-2,3385,1442,264,210,복_지_祉,,祉,U+7949
S04_004-2,3369,1653,282,164,여자_여_女,,女,U+F981
S04_004-2,3426,1816,196,238,아우_제_弟,,弟,U+5F1F
S04_004-2,3168,2148,145,212,아우_제_弟,,弟,U+5F1F
S04_004-2,4402,2011,164,274,아우_제_弟,,弟,U+5F1F
S04_004-2,3437,2057,181,305,거느릴솔_率,,率,U+7387
S04_004-2,3404,2363,239,178,어릴_유_幼,,幼,U+5E7C
S04_004-2,3436,2554,208,206,모든_제_諸,,諸,U+8AF8
S04_004-2,3464,2755,174,197,사내_남_男,,男,U+7537
S04_004-2,3420,2966,257,215,누이_매_妹,,妹,U+59B9
S04_004-2,3429,3167,239,287,평온할_온_穩,,穩,U+7A69
S04_004-2,3074,763,244,230,지날_과_過,,過,U+904E
S04_004-2,3092,2960,263,176,지날_과_過,,過,U+904E
S04_004-2,1414,641,251,229,지날_과_過,,過,U+904E
S04_004-2,3130,995,170,208,아닐_부_否,,否,U+5426
S04_004-2,3080,1200,233,285,볼_첨_瞻,,瞻,U+77BB
S04_004-2,3108,1477,207,314,거슬러 올라갈_소_溯,,溯,U+6EAF
S04_004-2,3153,1787,169,191,지경_구_區,,區,U+5340
S04_004-2,3143,2383,154,264,받들_봉_奉,,奉,U+5949
S04_004-2,3147,2647,210,293,늙은이_노_老,,老,U+F934
S04_004-2,1173,2115,216,332,늙은이_노_老,,老,U+F934
S04_004-2,3091,3162,284,274,해_세_歲,,歲,U+6B72
S04_004-2,2847,777,188,125,말 이을_이_而,,而,U+800C
S04_004-2,2316,2740,160,158,말 이을_이_而,,而,U+800C
S04_004-2,2810,906,256,402,느낄_감_感,,感,U+611F
S04_004-2,2819,1286,206,293,기운_기_氣,,氣,U+6C23
S04_004-2,2825,1574,230,302,찰_만_滿,,滿,U+6EFF
S04_004-2,2858,1852,238,304,집_실_室,,室,U+5BA4
S04_004-2,2828,2161,254,235,헐떡거릴_천_喘,,喘,U+5598
S04_004-2,2849,2570,224,302,법도_도_度,,度,U+5EA6
S04_004-2,2894,2880,153,189,마칠_료_了,,了,U+4E86
S04_004-2,2866,3061,196,196,쓸_고_苦,,苦,U+82E6
S04_004-2,2828,3267,225,204,번민할_민_悶,,悶,U+60B6
S04_004-2,2557,730,224,158,또_차_且,,且,U+4E14
S04_004-2,2534,909,215,223,있을_유_有,,有,U+6709
S04_004-2,1958,1543,207,257,있을_유_有,,有,U+6709
S04_004-2,1988,2895,196,259,있을_유_有,,有,U+6709
S04_004-2,1457,1381,184,268,있을_유_有,,有,U+6709
S04_004-2,2528,1144,207,207,바퀴_륜_輪,,輪,U+8F2A
S04_004-2,2516,1334,238,307,병_질_疾,,疾,U+75BE
S04_004-2,2535,1638,209,246,갈_왕_往,,往,U+5F80
S04_004-2,2522,2072,247,279,침노할_침_侵,,侵,U+4FB5
S04_004-2,2553,2361,245,152,사람_인_人,,人,U+4EBA
S04_004-2,2563,2516,215,97,아닐_불_不,,不,U+4E0D
S04_004-2,2006,3153,189,97,아닐_불_不,,不,U+4E0D
S04_004-2,936,2504,192,148,아닐_불_不,,不,U+4E0D
S04_004-2,2526,2636,278,281,이길_승_勝,,勝,U+52DD
S04_004-2,2536,2895,257,237,위태할_위_危,,危,U+5371
S04_004-2,2508,3135,276,311,두려워할_포_怖,,怖,U+6016
S04_004-2,2239,680,246,365,거북_귀_龜,,龜,U+9F9C
S04_004-2,2159,1042,331,346,호수_호_湖,,湖,U+6E56
S04_004-2,2224,1350,283,344,납향_납_臘,,臘,U+F926
S04_004-2,2218,1695,246,213,생각할_념_念,,念,U+5FF5
S04_004-2,2223,1916,238,265,쓸_서_書,,書,U+66F8
S04_004-2,854,556,251,324,쓸_서_書,,書,U+66F8
S04_004-2,2271,2200,215,327,올_래_來,,來,U+4F86
S04_004-2,2282,2539,208,199,이_차_此,,此,U+6B64
S04_004-2,2275,2923,217,252,가라앉을_몰_沒,,沒,U+6C92
S04_004-2,2273,3192,213,267,편할_편_便,,便,U+4FBF
S04_004-2,1969,1801,214,252,편할_편_便,,便,U+4FBF
S04_004-2,893,1735,236,253,편할_편_便,,便,U+4FBF
S04_004-2,1957,613,236,308,아닐_미_未,,未,U+672A
S04_004-2,1937,920,223,257,전할_전_傳,,傳,U+50B3
S04_004-2,1998,1174,136,161,이제_금_今,,今,U+4ECA
S04_004-2,1964,1332,192,212,처음_시_始,,始,U+59CB
S04_004-2,2027,2043,152,193,드릴_정_呈,,呈,U+5448
S04_004-2,1996,2262,228,221,보낼_송_送,,送,U+9001
S04_004-2,1978,2517,207,165,두려울_공_恐,,恐,U+6050
S04_004-2,2023,2670,191,228,혹_혹_或,,或,U+6216
S04_004-2,1447,1136,225,266,혹_혹_或,,或,U+6216
S04_004-2,1972,3260,229,217,미칠_급_及,,及,U+53CA
S04_004-2,1724,634,156,239,갈_지_之,,之,U+4E4B
S04_004-2,1683,887,236,275,해질_폐_弊,,弊,U+5F0A
S04_004-2,1743,1178,147,630,귀_이_耳,,耳,U+8033
S04_004-2,957,1986,142,253,귀_이_耳,,耳,U+8033
S04_004-2,1717,1980,204,228,맏_백_伯,,伯,U+4F2F
S04_004-2,1727,2211,203,163,각시_씨_氏,,氏,U+6C0F
S04_004-2,1669,2380,264,326,옮길_천_遷,,遷,U+9077
S04_004-2,1413,1846,240,318,옮길_천_遷,,遷,U+9077
S04_004-2,1672,2730,282,300,숫돌_착_厝,,厝,U+539D
S04_004-2,1426,2177,234,300,숫돌_착_厝,,厝,U+539D
S04_004-2,1741,3011,168,236,앞_전_前,,前,U+524D
S04_004-2,1763,3253,152,189,이미_이_已,,已,U+5DF2
S04_004-2,1442,895,182,232,갈_거_去,,去,U+53BB
S04_004-2,1451,1670,230,172,다를_타_他,,他,U+4ED6
S04_004-2,1455,2490,182,263,일_사_事,,事,U+4E8B
S04_004-2,1431,2845,206,582,어조사_야_耶,,耶,U+8036
S04_004-2,1135,600,252,340,사막_막_漠,,漠,U+6F20
S04_004-2,1175,946,215,212,없을_무_無,,無,U+7121
S04_004-2,1193,2977,166,220,없을_무_無,,無,U+7121
S04_004-2,1160,1158,251,193,들을_문_聞,,聞,U+805E
S04_004-2,1167,1361,230,172,알_지_知,,知,U+77E5
S04_004-2,1151,1538,254,351,막힐_울_鬱,,鬱,U+9B31
S04_004-2,1155,2464,238,252,친할_친_親,,親,U+89AA
S04_004-2,1144,2743,225,229,바쁠_망_忙,,忙,U+5FD9
S04_004-2,1176,3215,196,231,물을_문_問,,問,U+554F
S04_004-2,903,891,195,247,당할_당_當,,當,U+7576
S04_004-2,868,1139,253,298,기다릴_사_俟,,俟,U+4FDF
S04_004-2,875,1425,251,318,뒤_후_後,,後,U+5F8C
S04_004-2,924,2231,216,276,남을_여_餘,,餘,U+9918
S04_004-2,923,2675,215,274,베풀_선_宣,,宣,U+5BA3
S04_004-2,945,2960,205,174,엎드릴_복_伏,,伏,U+4F0F
S04_004-2,961,3140,221,254,생각할_유_惟,,惟,U+60DF
S04_004-2,541,518,299,331,뜻_정_情,,情,U+60C5
S04_004-2,573,866,275,278,비출_조_照,,照,U+7167
S04_004-2,590,1420,247,333,삼갈_근_謹,,謹,U+8B39
S04_004-2,629,1761,213,247,절_배_拜,,拜,U+62DC
S04_004-2,619,2013,268,360,물을_후_候,,候,U+5019
S04_004-2,625,2385,286,313,형상_장_狀,,狀,U+F9FA
S04_004-2,4374,821,251,385,열째 천간_계_癸,,癸,U+7678
S04_004-2,4383,1222,234,165,닭_유_酉,,酉,U+9149
S04_004-2,4415,1392,178,256,설_입_立,,立,U+F9F7
S04_004-2,4413,1673,191,219,봄_춘_春,,春,U+6625
S04_004-2,4426,1906,134,102,해_일_日,,日,U+65E5
S04_004-2,4373,2340,227,220,땅_곤_坤,,坤,U+5764
S04_004-2,4388,2569,184,308,목숨_수_壽,,壽,U+58FD
S04_004-2,4395,3180,201,298,목숨_수_壽,,壽,U+58FD
S04_004-2,4373,2880,257,311,숨_희_羲,,羲,U+7FB2
S04_004-2,4677,3003,148,182,가지런할_등_等,,等,U+7B49
S04_004-2,4670,3192,175,210,조아릴_돈_頓,,頓,U+9813
S04_005-1,362,894,236,282,뜻_정_情,,情,U+60C5
S04_005-1,385,1188,220,192,맏_형_兄,,兄,U+5144
S04_005-1,1279,1034,241,202,군사_여_旅,,旅,U+F983
S04_005-1,1285,1257,202,215,책상_안_案,,案,U+6848
S04_005-1,1280,1560,242,157,들_입_入,,入,U+5165
S04_005-1,1302,1716,196,190,바칠_납_納,,納,U+7D0D
S04_005-1,415,1622,189,188,소나무_송_松,,松,U+677E
S04_005-1,447,1813,152,190,내_천_川,,川,U+5DDD
S04_005-1,424,2001,197,248,저울추_권_權,,權,U+6B0A
S04_005-1,468,2255,129,147,아우_제_弟,,弟,U+5F1F
S04_005-1,426,2431,194,189,물을_후_候,,候,U+5019
S04_005-1,421,2630,205,198,형상_장_狀,,狀,U+F9FA
S04_005-2,3799,1203,202,181,험할_조_阻,,阻,U+963B
S04_005-2,3790,1377,225,165,밝을_오_晤,,晤,U+6664
S04_005-2,3820,1548,152,120,아닐_불_不,,不,U+4E0D
S04_005-2,3565,1348,128,104,아닐_불_不,,不,U+4E0D
S04_005-2,3555,3053,163,117,아닐_불_不,,不,U+4E0D
S04_005-2,660,743,76,123,아닐_불_不,,不,U+4E0D
S04_005-2,2172,683,123,97,아닐_불_不,,不,U+4E0D
S04_005-2,3804,1691,203,156,겨를_가_暇,,暇,U+6687
S04_005-2,3806,1848,174,177,말씀_언_言,,言,U+8A00
S04_005-2,1031,2599,142,131,말씀_언_言,,言,U+8A00
S04_005-2,379,706,136,184,말씀_언_言,,言,U+8A00
S04_005-2,3806,2051,178,172,어제_작_昨,,昨,U+6628
S04_005-2,839,1323,152,125,어제_작_昨,,昨,U+6628
S04_005-2,3802,2238,186,188,들을_문_聞,,聞,U+805E
S04_005-2,1373,2782,161,121,들을_문_聞,,聞,U+805E
S04_005-2,1043,2070,146,140,들을_문_聞,,聞,U+805E
S04_005-2,3558,1101,171,143,맏_형_兄,,兄,U+5144
S04_005-2,2639,2808,150,138,맏_형_兄,,兄,U+5144
S04_005-2,1602,2906,128,117,맏_형_兄,,兄,U+5144
S04_005-2,3562,1254,134,81,써_이_以,,以,U+4EE5
S04_005-2,2645,2943,110,71,써_이_以,,以,U+4EE5
S04_005-2,1792,3229,120,71,써_이_以,,以,U+4EE5
S04_005-2,1618,1968,102,73,써_이_以,,以,U+4EE5
S04_005-2,1404,3271,110,56,써_이_以,,以,U+4EE5
S04_005-2,3528,1459,185,219,헤아릴_우_虞,,虞,U+865E
S04_005-2,3569,1677,119,126,갈_지_之,,之,U+4E4B
S04_005-2,3090,3293,59,141,갈_지_之,,之,U+4E4B
S04_005-2,2653,3317,106,108,갈_지_之,,之,U+4E4B
S04_005-2,2446,1920,87,99,갈_지_之,,之,U+4E4B
S04_005-2,2473,2733,62,100,갈_지_之,,之,U+4E4B
S04_005-2,2014,1212,94,131,갈_지_之,,之,U+4E4B
S04_005-2,2116,1576,46,108,갈_지_之,,之,U+4E4B
S04_005-2,2011,2548,75,90,갈_지_之,,之,U+4E4B
S04_005-2,1659,1477,77,96,갈_지_之,,之,U+4E4B
S04_005-2,1436,1852,78,121,갈_지_之,,之,U+4E4B
S04_005-2,1248,1543,78,108,갈_지_之,,之,U+4E4B
S04_005-2,1080,1308,64,92,갈_지_之,,之,U+4E4B
S04_005-2,1051,2459,80,125,갈_지_之,,之,U+4E4B
S04_005-2,854,1540,92,104,갈_지_之,,之,U+4E4B
S04_005-2,859,2623,86,114,갈_지_之,,之,U+4E4B
S04_005-2,3519,1812,183,176,액_액_厄,,厄,U+5384
S04_005-2,2194,2878,144,130,액_액_厄,,厄,U+5384
S04_005-2,1602,3146,118,102,액_액_厄,,厄,U+5384
S04_005-2,3542,1966,164,186,푸를_창_蒼,,蒼,U+84BC
S04_005-2,3507,2156,205,197,누를_황_黃,,黃,U+9EC3
S04_005-2,3526,2354,197,160,이룰_취_就,,就,U+5C31
S04_005-2,1973,2732,167,130,이룰_취_就,,就,U+5C31
S04_005-2,3506,2526,226,171,잡을_집_執,,執,U+57F7
S04_005-2,3539,2704,168,196,놀랄_경_驚,,驚,U+9A5A
S04_005-2,3526,2896,197,169,놀랄_악_愕,,愕,U+6115
S04_005-2,3532,3174,175,116,능할_능_能,,能,U+80FD
S04_005-2,2435,3312,143,119,능할_능_能,,能,U+80FD
S04_005-2,3554,3285,136,132,스스로_자_自,,自,U+81EA
S04_005-2,3068,2992,110,117,스스로_자_自,,自,U+81EA
S04_005-2,3317,1181,163,169,정할_정_定,,定,U+5B9A
S04_005-2,3327,1347,150,167,급할_급_急,,急,U+6025
S04_005-2,3289,1510,187,152,보낼_송_送,,送,U+9001
S04_005-2,3299,1672,177,132,아이_아_兒,,兒,U+5152
S04_005-2,3303,1818,162,165,무리_배_輩,,輩,U+8F29
S04_005-2,3265,1989,204,126,찾을_탐_探,,探,U+63A2
S04_005-2,3308,2120,126,156,기이할_기_奇,,奇,U+5947
S04_005-2,1179,739,157,154,기이할_기_奇,,奇,U+5947
S04_005-2,3288,2280,151,107,어조사_어_於,,於,U+65BC
S04_005-2,1200,2061,124,109,어조사_어_於,,於,U+65BC
S04_005-2,3283,2385,140,147,고을_읍_邑,,邑,U+9091
S04_005-2,3282,2540,148,171,집_저_邸,,邸,U+90B8
S04_005-2,3284,2715,145,102,곧_즉_則,,則,U+5247
S04_005-2,2449,2216,106,62,곧_즉_則,,則,U+5247
S04_005-2,1602,2585,127,84,곧_즉_則,,則,U+5247
S04_005-2,464,1776,127,73,곧_즉_則,,則,U+5247
S04_005-2,3304,2818,115,97,이미_이_已,,已,U+5DF2
S04_005-2,2665,2488,110,100,이미_이_已,,已,U+5DF2
S04_005-2,3296,2914,127,152,그물_망_罔,,罔,U+7F54
S04_005-2,3281,3068,154,171,밤_야_夜,,夜,U+591C
S04_005-2,609,333,158,178,밤_야_夜,,夜,U+591C
S04_005-2,3281,3223,163,89,서녘_서_西,,西,U+897F
S04_005-2,3259,3309,203,136,달릴_치_馳,,馳,U+99B3
S04_005-2,3081,1185,152,171,어조사_의_矣,,矣,U+77E3
S04_005-2,1223,2620,100,148,어조사_의_矣,,矣,U+77E3
S04_005-2,3075,1364,153,143,탄식할_희_噫,,噫,U+566B
S04_005-2,3081,1517,151,128,대_세_世,,世,U+4E16
S04_005-2,2421,2618,172,108,대_세_世,,世,U+4E16
S04_005-2,2177,2494,174,127,대_세_世,,世,U+4E16
S04_005-2,3054,1648,172,182,길_도_道,,道,U+9053
S04_005-2,3052,1817,214,145,험할_험_嶮,,嶮,U+5DAE
S04_005-2,3067,1967,169,160,험준할_희_巇,,巇,U+5DC7
S04_005-2,3047,2129,178,153,재화_화_禍,,禍,U+798D
S04_005-2,3048,2308,148,112,미칠_급_及,,及,U+53CA
S04_005-2,3053,2424,153,143,조서_칙_勅,,勅,U+52C5
S04_005-2,3056,2580,150,159,몸_궁_躬,,躬,U+8EAC
S04_005-2,1672,748,131,149,몸_궁_躬,,躬,U+8EAC
S04_005-2,3047,2748,158,146,수풀_임_林,,林,U+F9F4
S04_005-2,3035,2891,157,105,아래_하_下,,下,U+4E0B
S04_005-2,1229,1453,125,93,아래_하_下,,下,U+4E0B
S04_005-2,3073,3117,119,164,늙은이_노_老,,老,U+F934
S04_005-2,2837,1186,185,153,사람_인_人,,人,U+4EBA
S04_005-2,2184,1965,190,125,사람_인_人,,人,U+4EBA
S04_005-2,1787,1626,177,88,사람_인_人,,人,U+4EBA
S04_005-2,1608,1743,164,100,사람_인_人,,人,U+4EBA
S04_005-2,1193,1660,179,100,사람_인_人,,人,U+4EBA
S04_005-2,1032,2364,143,94,사람_인_人,,人,U+4EBA
S04_005-2,2829,1338,166,163,오히려_유_猶,,猶,U+7336
S04_005-2,2843,1491,145,141,아닐_미_未,,未,U+672A
S04_005-2,445,3298,141,135,아닐_미_未,,未,U+672A
S04_005-2,1958,752,151,157,아닐_미_未,,未,U+672A
S04_005-2,2860,1629,129,141,면할_면_免,,免,U+514D
